🎮 Starting Super Metroid Tracker (Kotlin Native)
Port: 8082, Poll Interval: 1000ms
🎭 Mock UDP: Mode changed to STATIC
🎭 Mock UDP: Static state set to Norfair
Background poller started with 1000ms interval
📡 Starting background polling loop...
🚀 Background Polling Super Metroid Tracker Server
==================================================
📱 Tracker UI: http://localhost:8082/
📊 API Status: http://localhost:8082/api/status
📈 API Stats:  http://localhost:8082/api/stats
⚡ Background polling: 1000ms intervals
🎯 Architecture: Background UDP + Instant Cache Serving
⏹️  Press Ctrl+C to stop
==================================================
✅ BOOTSTRAP: Save file looks like mid-game, keeping MB cache as-is
✅ Poll #14320 completed in 2ms
✅ Poll #14340 completed in 2ms
✅ Poll #14360 completed in 2ms
✅ Poll #14380 completed in 2ms
✅ Poll #14400 completed in 1ms
✅ Poll #14420 completed in 1ms
✅ Poll #14440 completed in 2ms
✅ Poll #14460 completed in 1ms
✅ Poll #14480 completed in 3ms
✅ Poll #14500 completed in 1ms
✅ Poll #14520 completed in 4ms
✅ Poll #14540 completed in 1ms
✅ Poll #14560 completed in 2ms
✅ Poll #14580 completed in 1ms
✅ Poll #14600 completed in 1ms
✅ Poll #14620 completed in 1ms
✅ Poll #14640 completed in 1ms
✅ Poll #14660 completed in 1ms
✅ Poll #14680 completed in 1ms
✅ Poll #14700 completed in 2ms
✅ Poll #14720 completed in 2ms
✅ Poll #14740 completed in 2ms
✅ Poll #14760 completed in 2ms
✅ Poll #14780 completed in 2ms
✅ Poll #14800 completed in 1ms
✅ Poll #14820 completed in 1ms
✅ Poll #14840 completed in 1ms
✅ Poll #14860 completed in 2ms
✅ Poll #14880 completed in 3ms
✅ Poll #14900 completed in 2ms
✅ Poll #14920 completed in 1ms
✅ Poll #14940 completed in 2ms
✅ Poll #14960 completed in 2ms
✅ Poll #14980 completed in 1ms
✅ Poll #15000 completed in 2ms
✅ Poll #15020 completed in 2ms
✅ Poll #15040 completed in 1ms
✅ Poll #15060 completed in 1ms
✅ Poll #15080 completed in 2ms
✅ Poll #15100 completed in 1ms
✅ Poll #15120 completed in 1ms
✅ Poll #15140 completed in 2ms
✅ Poll #15160 completed in 2ms
✅ Poll #15180 completed in 2ms
✅ Poll #15200 completed in 2ms
✅ Poll #15220 completed in 1ms
✅ Poll #15240 completed in 1ms
✅ Poll #15260 completed in 3ms
✅ Poll #15280 completed in 3ms
✅ Poll #15300 completed in 1ms
✅ Poll #15320 completed in 2ms
✅ Poll #15340 completed in 1ms
✅ Poll #15360 completed in 3ms
✅ Poll #15380 completed in 2ms
✅ Poll #15400 completed in 1ms
✅ Poll #15420 completed in 2ms
✅ Poll #15440 completed in 1ms
✅ Poll #15460 completed in 2ms
✅ Poll #15480 completed in 2ms
✅ Poll #15500 completed in 1ms
✅ Poll #15520 completed in 2ms
✅ Poll #15540 completed in 3ms
✅ Poll #15560 completed in 1ms
✅ Poll #15580 completed in 1ms
✅ Poll #15600 completed in 2ms
✅ Poll #15620 completed in 1ms
✅ Poll #15640 completed in 1ms
✅ Poll #15660 completed in 1ms
✅ Poll #15680 completed in 1ms
✅ Poll #15700 completed in 3ms
✅ Poll #15720 completed in 1ms
✅ Poll #15740 completed in 1ms
✅ Poll #15760 completed in 2ms
✅ Poll #15780 completed in 1ms
✅ Poll #15800 completed in 3ms
✅ Poll #15820 completed in 1ms
✅ Poll #15840 completed in 2ms
✅ Poll #15860 completed in 1ms
✅ Poll #15880 completed in 2ms
✅ Poll #15900 completed in 2ms
✅ Poll #15920 completed in 2ms
✅ Poll #15940 completed in 1ms
✅ Poll #15960 completed in 1ms
✅ Poll #15980 completed in 2ms
✅ Poll #16000 completed in 1ms
✅ Poll #16020 completed in 2ms
✅ Poll #16040 completed in 1ms
✅ Poll #16060 completed in 2ms
✅ Poll #16080 completed in 1ms
✅ Poll #16100 completed in 1ms
✅ Poll #16120 completed in 1ms
✅ Poll #16140 completed in 2ms
✅ Poll #16160 completed in 1ms
✅ Poll #16180 completed in 1ms
✅ Poll #16200 completed in 1ms
✅ Poll #16220 completed in 1ms
✅ Poll #16240 completed in 1ms
✅ Poll #16260 completed in 1ms
✅ Poll #16280 completed in 1ms
✅ Poll #16300 completed in 2ms
✅ Poll #16320 completed in 1ms
✅ Poll #16340 completed in 1ms
✅ Poll #16360 completed in 1ms
✅ Poll #16380 completed in 2ms
✅ Poll #16400 completed in 1ms
✅ Poll #16420 completed in 1ms
✅ Poll #16440 completed in 1ms
✅ Poll #16460 completed in 1ms
✅ Poll #16480 completed in 2ms
✅ Poll #16500 completed in 1ms
✅ Poll #16520 completed in 2ms
✅ Poll #16540 completed in 2ms
✅ Poll #16560 completed in 1ms
✅ Poll #16580 completed in 0ms
✅ Poll #16600 completed in 3ms
✅ Poll #16620 completed in 0ms
✅ Poll #16640 completed in 2ms
✅ Poll #16660 completed in 1ms
✅ Poll #16680 completed in 2ms
✅ Poll #16700 completed in 1ms
✅ Poll #16720 completed in 2ms
✅ Poll #16740 completed in 1ms
✅ Poll #16760 completed in 1ms
✅ Poll #16780 completed in 1ms
✅ Poll #16800 completed in 1ms
✅ Poll #16820 completed in 1ms
✅ Poll #16840 completed in 1ms
✅ Poll #16860 completed in 1ms
✅ Poll #16880 completed in 2ms
✅ Poll #16900 completed in 3ms
✅ Poll #16920 completed in 1ms
✅ Poll #16940 completed in 3ms
✅ Poll #16960 completed in 1ms
✅ Poll #16980 completed in 2ms
✅ Poll #17000 completed in 1ms
✅ Poll #17020 completed in 3ms
✅ Poll #17040 completed in 2ms
✅ Poll #17060 completed in 2ms
✅ Poll #17080 completed in 1ms
✅ Poll #17100 completed in 1ms
✅ Poll #17120 completed in 2ms
✅ Poll #17140 completed in 2ms
✅ Poll #17160 completed in 1ms
✅ Poll #17180 completed in 1ms
✅ Poll #17200 completed in 3ms
✅ Poll #17220 completed in 1ms
✅ Poll #17240 completed in 3ms
✅ Poll #17260 completed in 1ms
✅ Poll #17280 completed in 1ms
✅ Poll #17300 completed in 1ms
✅ Poll #17320 completed in 1ms
✅ Poll #17340 completed in 2ms
✅ Poll #17360 completed in 1ms
✅ Poll #17380 completed in 1ms
✅ Poll #17400 completed in 1ms
✅ Poll #17420 completed in 1ms
✅ Poll #17440 completed in 2ms
✅ Poll #17460 completed in 1ms
✅ Poll #17480 completed in 2ms
✅ Poll #17500 completed in 2ms
✅ Poll #17520 completed in 1ms
✅ Poll #17540 completed in 2ms
✅ Poll #17560 completed in 2ms
✅ Poll #17580 completed in 1ms
✅ Poll #17600 completed in 2ms
✅ Poll #17620 completed in 1ms
✅ Poll #17640 completed in 1ms
✅ Poll #17660 completed in 4ms
✅ Poll #17680 completed in 1ms
✅ Poll #17700 completed in 1ms
✅ Poll #17720 completed in 1ms
✅ Poll #17740 completed in 1ms
✅ Poll #17760 completed in 2ms
✅ Poll #17780 completed in 1ms
✅ Poll #17800 completed in 1ms
✅ Poll #17820 completed in 2ms
✅ Poll #17840 completed in 1ms
✅ Poll #17860 completed in 2ms
✅ Poll #17880 completed in 4ms
✅ Poll #17900 completed in 3ms
✅ Poll #17920 completed in 2ms
✅ Poll #17940 completed in 2ms
✅ Poll #17960 completed in 2ms
✅ Poll #17980 completed in 1ms
✅ Poll #18000 completed in 1ms
✅ Poll #18020 completed in 3ms
✅ Poll #18040 completed in 2ms
✅ Poll #18060 completed in 1ms
✅ Poll #18080 completed in 0ms
✅ Poll #18100 completed in 2ms
✅ Poll #18120 completed in 2ms
✅ Poll #18140 completed in 1ms
✅ Poll #18160 completed in 1ms
✅ Poll #18180 completed in 2ms
✅ Poll #18200 completed in 1ms
✅ Poll #18220 completed in 0ms
✅ Poll #18240 completed in 1ms
✅ Poll #18260 completed in 1ms
✅ Poll #18280 completed in 3ms
✅ Poll #18300 completed in 2ms
✅ Poll #18320 completed in 2ms
✅ Poll #18340 completed in 3ms
✅ Poll #18360 completed in 1ms
✅ Poll #18380 completed in 3ms
✅ Poll #18400 completed in 2ms
✅ Poll #18420 completed in 1ms
✅ Poll #18440 completed in 1ms
✅ Poll #18460 completed in 2ms
✅ Poll #18480 completed in 2ms
✅ Poll #18500 completed in 3ms
✅ Poll #18520 completed in 2ms
✅ Poll #18540 completed in 2ms
✅ Poll #18560 completed in 1ms
✅ Poll #18580 completed in 2ms
✅ Poll #18600 completed in 2ms
✅ Poll #18620 completed in 1ms
✅ Poll #18640 completed in 2ms
✅ Poll #18660 completed in 2ms
✅ Poll #18680 completed in 2ms
✅ Poll #18700 completed in 2ms
✅ Poll #18720 completed in 2ms
✅ Poll #18740 completed in 2ms
✅ Poll #18760 completed in 1ms
✅ Poll #18780 completed in 3ms
✅ Poll #18800 completed in 2ms
✅ Poll #18820 completed in 1ms
✅ Poll #18840 completed in 3ms
✅ Poll #18860 completed in 2ms
✅ Poll #18880 completed in 2ms
✅ Poll #18900 completed in 1ms
✅ Poll #18920 completed in 1ms
✅ Poll #18940 completed in 2ms
✅ Poll #18960 completed in 1ms
✅ Poll #18980 completed in 1ms
✅ Poll #19000 completed in 1ms
✅ Poll #19020 completed in 1ms
✅ Poll #19040 completed in 1ms
✅ Poll #19060 completed in 3ms
✅ Poll #19080 completed in 1ms
✅ Poll #19100 completed in 2ms
✅ Poll #19120 completed in 2ms
✅ Poll #19140 completed in 2ms
✅ Poll #19160 completed in 2ms
✅ Poll #19180 completed in 2ms
✅ Poll #19200 completed in 4ms
✅ Poll #19220 completed in 2ms
✅ Poll #19240 completed in 2ms
✅ Poll #19260 completed in 2ms
✅ Poll #19280 completed in 2ms
✅ Poll #19300 completed in 1ms
✅ Poll #19320 completed in 1ms
✅ Poll #19340 completed in 3ms
✅ Poll #19360 completed in 3ms
✅ Poll #19380 completed in 2ms
✅ Poll #19400 completed in 2ms
✅ Poll #19420 completed in 2ms
✅ Poll #19440 completed in 2ms
✅ Poll #19460 completed in 3ms
✅ Poll #19480 completed in 2ms
✅ Poll #19500 completed in 2ms
✅ Poll #19520 completed in 2ms
✅ Poll #19540 completed in 3ms
✅ Poll #19560 completed in 1ms
✅ Poll #19580 completed in 1ms
✅ Poll #19600 completed in 2ms
✅ Poll #19620 completed in 2ms
✅ Poll #19640 completed in 3ms
✅ Poll #19660 completed in 2ms
✅ Poll #19680 completed in 2ms
✅ Poll #19700 completed in 2ms
✅ Poll #19720 completed in 3ms
✅ Poll #19740 completed in 3ms
✅ Poll #19760 completed in 3ms
✅ Poll #19780 completed in 2ms
✅ Poll #19800 completed in 2ms
✅ Poll #19820 completed in 2ms
✅ Poll #19840 completed in 3ms
✅ Poll #19860 completed in 3ms
✅ Poll #19880 completed in 1ms
✅ Poll #19900 completed in 3ms
✅ Poll #19920 completed in 3ms
✅ Poll #19940 completed in 2ms
✅ Poll #19960 completed in 3ms
✅ Poll #19980 completed in 2ms
✅ Poll #20000 completed in 2ms
✅ Poll #20020 completed in 2ms
✅ Poll #20040 completed in 2ms
✅ Poll #20060 completed in 2ms
✅ Poll #20080 completed in 3ms
✅ Poll #20100 completed in 2ms
✅ Poll #20120 completed in 3ms
✅ Poll #20140 completed in 2ms
✅ Poll #20160 completed in 2ms
✅ Poll #20180 completed in 2ms
✅ Poll #20200 completed in 3ms
✅ Poll #20220 completed in 3ms
✅ Poll #20240 completed in 2ms
✅ Poll #20260 completed in 3ms
✅ Poll #20280 completed in 2ms
✅ Poll #20300 completed in 2ms
✅ Poll #20320 completed in 3ms
✅ Poll #20340 completed in 2ms
✅ Poll #20360 completed in 2ms
✅ Poll #20380 completed in 3ms
✅ Poll #20400 completed in 1ms
✅ Poll #20420 completed in 3ms
✅ Poll #20440 completed in 2ms
✅ Poll #20460 completed in 2ms
✅ Poll #20480 completed in 3ms
✅ Poll #20500 completed in 2ms
✅ Poll #20520 completed in 2ms
✅ Poll #20540 completed in 3ms
✅ Poll #20560 completed in 2ms
✅ Poll #20580 completed in 2ms
✅ Poll #20600 completed in 3ms
✅ Poll #20620 completed in 2ms
✅ Poll #20640 completed in 3ms
✅ Poll #20660 completed in 3ms
✅ Poll #20680 completed in 2ms
✅ Poll #20700 completed in 3ms
✅ Poll #20720 completed in 2ms
✅ Poll #20740 completed in 2ms
✅ Poll #20760 completed in 2ms
✅ Poll #20780 completed in 2ms
✅ Poll #20800 completed in 3ms
✅ Poll #20820 completed in 3ms
✅ Poll #20840 completed in 3ms
✅ Poll #20860 completed in 3ms
✅ Poll #20880 completed in 3ms
✅ Poll #20900 completed in 3ms
✅ Poll #20920 completed in 3ms
✅ Poll #20940 completed in 3ms
✅ Poll #20960 completed in 2ms
✅ Poll #20980 completed in 3ms
✅ Poll #21000 completed in 2ms
✅ Poll #21020 completed in 2ms
✅ Poll #21040 completed in 2ms
✅ Poll #21060 completed in 2ms
✅ Poll #21080 completed in 2ms
✅ Poll #21100 completed in 2ms
✅ Poll #21120 completed in 2ms
✅ Poll #21140 completed in 3ms
✅ Poll #21160 completed in 2ms
✅ Poll #21180 completed in 2ms
✅ Poll #21200 completed in 2ms
✅ Poll #21220 completed in 2ms
✅ Poll #21240 completed in 2ms
✅ Poll #21260 completed in 2ms
✅ Poll #21280 completed in 2ms
✅ Poll #21300 completed in 2ms
✅ Poll #21320 completed in 3ms
✅ Poll #21340 completed in 1ms
✅ Poll #21360 completed in 3ms
✅ Poll #21380 completed in 2ms
✅ Poll #21400 completed in 3ms
✅ Poll #21420 completed in 3ms
✅ Poll #21440 completed in 2ms
✅ Poll #21460 completed in 3ms
✅ Poll #21480 completed in 2ms
✅ Poll #21500 completed in 2ms
✅ Poll #21520 completed in 2ms
✅ Poll #21540 completed in 3ms
✅ Poll #21560 completed in 2ms
✅ Poll #21580 completed in 3ms
✅ Poll #21600 completed in 1ms
✅ Poll #21620 completed in 3ms
✅ Poll #21640 completed in 3ms
✅ Poll #21660 completed in 3ms
✅ Poll #21680 completed in 3ms
✅ Poll #21700 completed in 3ms
✅ Poll #21720 completed in 2ms
✅ Poll #21740 completed in 3ms
✅ Poll #21760 completed in 2ms
✅ Poll #21780 completed in 2ms
✅ Poll #21800 completed in 3ms
✅ Poll #21820 completed in 3ms
✅ Poll #21840 completed in 2ms
✅ Poll #21860 completed in 3ms
✅ Poll #21880 completed in 2ms
✅ Poll #21900 completed in 2ms
✅ Poll #21920 completed in 3ms
✅ Poll #21940 completed in 2ms
✅ Poll #21960 completed in 2ms
✅ Poll #21980 completed in 3ms
✅ Poll #22000 completed in 3ms
✅ Poll #22020 completed in 2ms
✅ Poll #22040 completed in 3ms
✅ Poll #22060 completed in 2ms
✅ Poll #22080 completed in 1ms
✅ Poll #22100 completed in 3ms
✅ Poll #22120 completed in 3ms
✅ Poll #22140 completed in 3ms
✅ Poll #22160 completed in 3ms
✅ Poll #22180 completed in 2ms
✅ Poll #22200 completed in 2ms
✅ Poll #22220 completed in 3ms
✅ Poll #22240 completed in 2ms
✅ Poll #22260 completed in 3ms
✅ Poll #22280 completed in 3ms
✅ Poll #22300 completed in 3ms
✅ Poll #22320 completed in 2ms
✅ Poll #22340 completed in 2ms
✅ Poll #22360 completed in 2ms
✅ Poll #22380 completed in 3ms
✅ Poll #22400 completed in 3ms
✅ Poll #22420 completed in 0ms
✅ Poll #22440 completed in 3ms
✅ Poll #22460 completed in 3ms
✅ Poll #22480 completed in 2ms
✅ Poll #22500 completed in 2ms
✅ Poll #22520 completed in 2ms
✅ Poll #22540 completed in 2ms
✅ Poll #22560 completed in 3ms
✅ Poll #22580 completed in 2ms
✅ Poll #22600 completed in 2ms
✅ Poll #22620 completed in 2ms
✅ Poll #22640 completed in 2ms
✅ Poll #22660 completed in 2ms
✅ Poll #22680 completed in 2ms
✅ Poll #22700 completed in 3ms
✅ Poll #22720 completed in 2ms
✅ Poll #22740 completed in 2ms
✅ Poll #22760 completed in 2ms
✅ Poll #22780 completed in 2ms
✅ Poll #22800 completed in 3ms
✅ Poll #22820 completed in 2ms
✅ Poll #22840 completed in 3ms
✅ Poll #22860 completed in 2ms
✅ Poll #22880 completed in 2ms
✅ Poll #22900 completed in 2ms
✅ Poll #22920 completed in 3ms
✅ Poll #22940 completed in 1ms
✅ Poll #22960 completed in 3ms
✅ Poll #22980 completed in 2ms
✅ Poll #23000 completed in 2ms
✅ Poll #23020 completed in 2ms
✅ Poll #23040 completed in 3ms
✅ Poll #23060 completed in 2ms
✅ Poll #23080 completed in 2ms
✅ Poll #23100 completed in 1ms
✅ Poll #23120 completed in 3ms
✅ Poll #23140 completed in 2ms
✅ Poll #23160 completed in 2ms
✅ Poll #23180 completed in 2ms
✅ Poll #23200 completed in 2ms
✅ Poll #23220 completed in 3ms
✅ Poll #23240 completed in 3ms
✅ Poll #23260 completed in 2ms
✅ Poll #23280 completed in 2ms
✅ Poll #23300 completed in 2ms
✅ Poll #23320 completed in 4ms
✅ Poll #23340 completed in 3ms
✅ Poll #23360 completed in 3ms
✅ Poll #23380 completed in 3ms
✅ Poll #23400 completed in 2ms
✅ Poll #23420 completed in 2ms
✅ Poll #23440 completed in 3ms
✅ Poll #23460 completed in 2ms
✅ Poll #23480 completed in 3ms
✅ Poll #23500 completed in 3ms
✅ Poll #23520 completed in 3ms
✅ Poll #23540 completed in 3ms
✅ Poll #23560 completed in 2ms
✅ Poll #23580 completed in 2ms
✅ Poll #23600 completed in 3ms
✅ Poll #23620 completed in 2ms
✅ Poll #23640 completed in 2ms
✅ Poll #23660 completed in 2ms
✅ Poll #23680 completed in 2ms
✅ Poll #23700 completed in 3ms
✅ Poll #23720 completed in 3ms
✅ Poll #23740 completed in 2ms
✅ Poll #23760 completed in 2ms
✅ Poll #23780 completed in 3ms
✅ Poll #23800 completed in 2ms
✅ Poll #23820 completed in 2ms
✅ Poll #23840 completed in 2ms
✅ Poll #23860 completed in 3ms
✅ Poll #23880 completed in 3ms
✅ Poll #23900 completed in 3ms
✅ Poll #23920 completed in 3ms
✅ Poll #23940 completed in 2ms
✅ Poll #23960 completed in 3ms
✅ Poll #23980 completed in 3ms
✅ Poll #24000 completed in 3ms
✅ Poll #24020 completed in 2ms
✅ Poll #24040 completed in 2ms
✅ Poll #24060 completed in 2ms
✅ Poll #24080 completed in 3ms
✅ Poll #24100 completed in 3ms
✅ Poll #24120 completed in 2ms
✅ Poll #24140 completed in 2ms
✅ Poll #24160 completed in 3ms
✅ Poll #24180 completed in 3ms
✅ Poll #24200 completed in 3ms
✅ Poll #24220 completed in 3ms
✅ Poll #24240 completed in 3ms
✅ Poll #24260 completed in 2ms
✅ Poll #24280 completed in 1ms
✅ Poll #24300 completed in 3ms
✅ Poll #24320 completed in 3ms
✅ Poll #24340 completed in 3ms
✅ Poll #24360 completed in 3ms
✅ Poll #24380 completed in 3ms
✅ Poll #24400 completed in 2ms
✅ Poll #24420 completed in 2ms
✅ Poll #24440 completed in 2ms
✅ Poll #24460 completed in 3ms
✅ Poll #24480 completed in 2ms
✅ Poll #24500 completed in 3ms
✅ Poll #24520 completed in 2ms
✅ Poll #24540 completed in 3ms
✅ Poll #24560 completed in 3ms
✅ Poll #24580 completed in 3ms
✅ Poll #24600 completed in 2ms
✅ Poll #24620 completed in 3ms
✅ Poll #24640 completed in 3ms
✅ Poll #24660 completed in 2ms
✅ Poll #24680 completed in 2ms
✅ Poll #24700 completed in 2ms
✅ Poll #24720 completed in 2ms
✅ Poll #24740 completed in 3ms
✅ Poll #24760 completed in 2ms
✅ Poll #24780 completed in 3ms
✅ Poll #24800 completed in 3ms
✅ Poll #24820 completed in 1ms
✅ Poll #24840 completed in 2ms
✅ Poll #24860 completed in 2ms
✅ Poll #24880 completed in 3ms
✅ Poll #24900 completed in 2ms
✅ Poll #24920 completed in 2ms
✅ Poll #24940 completed in 3ms
✅ Poll #24960 completed in 2ms
✅ Poll #24980 completed in 3ms
✅ Poll #25000 completed in 2ms
✅ Poll #25020 completed in 3ms
✅ Poll #25040 completed in 2ms
✅ Poll #25060 completed in 2ms
✅ Poll #25080 completed in 2ms
✅ Poll #25100 completed in 2ms
✅ Poll #25120 completed in 2ms
✅ Poll #25140 completed in 2ms
✅ Poll #25160 completed in 2ms
✅ Poll #25180 completed in 3ms
✅ Poll #25200 completed in 3ms
✅ Poll #25220 completed in 3ms
✅ Poll #25240 completed in 2ms
✅ Poll #25260 completed in 2ms
✅ Poll #25280 completed in 1ms
✅ Poll #25300 completed in 3ms
✅ Poll #25320 completed in 2ms
✅ Poll #25340 completed in 3ms
✅ Poll #25360 completed in 2ms
✅ Poll #25380 completed in 2ms
✅ Poll #25400 completed in 3ms
✅ Poll #25420 completed in 3ms
✅ Poll #25440 completed in 3ms
✅ Poll #25460 completed in 3ms
✅ Poll #25480 completed in 3ms
✅ Poll #25500 completed in 3ms
✅ Poll #25520 completed in 3ms
✅ Poll #25540 completed in 3ms
✅ Poll #25560 completed in 2ms
✅ Poll #25580 completed in 3ms
✅ Poll #25600 completed in 2ms
✅ Poll #25620 completed in 3ms
✅ Poll #25640 completed in 1ms
✅ Poll #25660 completed in 2ms
✅ Poll #25680 completed in 3ms
✅ Poll #25700 completed in 2ms
✅ Poll #25720 completed in 1ms
✅ Poll #25740 completed in 3ms
✅ Poll #25760 completed in 3ms
✅ Poll #25780 completed in 2ms
✅ Poll #25800 completed in 2ms
✅ Poll #25820 completed in 2ms
✅ Poll #25840 completed in 1ms
✅ Poll #25860 completed in 2ms
✅ Poll #25880 completed in 3ms
✅ Poll #25900 completed in 2ms
✅ Poll #25920 completed in 2ms
✅ Poll #25940 completed in 2ms
✅ Poll #25960 completed in 3ms
✅ Poll #25980 completed in 3ms
✅ Poll #26000 completed in 2ms
✅ Poll #26020 completed in 2ms
✅ Poll #26040 completed in 2ms
✅ Poll #26060 completed in 3ms
✅ Poll #26080 completed in 3ms
✅ Poll #26100 completed in 2ms
✅ Poll #26120 completed in 3ms
✅ Poll #26140 completed in 2ms
✅ Poll #26160 completed in 2ms
✅ Poll #26180 completed in 2ms
✅ Poll #26200 completed in 3ms
✅ Poll #26220 completed in 1ms
✅ Poll #26240 completed in 2ms
✅ Poll #26260 completed in 2ms
✅ Poll #26280 completed in 2ms
✅ Poll #26300 completed in 3ms
✅ Poll #26320 completed in 2ms
✅ Poll #26340 completed in 3ms
✅ Poll #26360 completed in 2ms
✅ Poll #26380 completed in 3ms
✅ Poll #26400 completed in 2ms
✅ Poll #26420 completed in 3ms
✅ Poll #26440 completed in 2ms
✅ Poll #26460 completed in 2ms
✅ Poll #26480 completed in 1ms
✅ Poll #26500 completed in 2ms
✅ Poll #26520 completed in 2ms
✅ Poll #26540 completed in 2ms
✅ Poll #26560 completed in 2ms
✅ Poll #26580 completed in 3ms
✅ Poll #26600 completed in 2ms
✅ Poll #26620 completed in 2ms
✅ Poll #26640 completed in 2ms
✅ Poll #26660 completed in 3ms
✅ Poll #26680 completed in 3ms
✅ Poll #26700 completed in 2ms
✅ Poll #26720 completed in 2ms
✅ Poll #26740 completed in 2ms
✅ Poll #26760 completed in 2ms
✅ Poll #26780 completed in 2ms
✅ Poll #26800 completed in 2ms
✅ Poll #26820 completed in 2ms
✅ Poll #26840 completed in 3ms
✅ Poll #26860 completed in 2ms
✅ Poll #26880 completed in 2ms
✅ Poll #26900 completed in 1ms
✅ Poll #26920 completed in 3ms
✅ Poll #26940 completed in 2ms
✅ Poll #26960 completed in 2ms
✅ Poll #26980 completed in 2ms
✅ Poll #27000 completed in 2ms
✅ Poll #27020 completed in 2ms
✅ Poll #27040 completed in 3ms
✅ Poll #27060 completed in 3ms
✅ Poll #27080 completed in 2ms
✅ Poll #27100 completed in 2ms
✅ Poll #27120 completed in 3ms
✅ Poll #27140 completed in 3ms
✅ Poll #27160 completed in 2ms
✅ Poll #27180 completed in 2ms
✅ Poll #27200 completed in 2ms
✅ Poll #27220 completed in 2ms
✅ Poll #27240 completed in 1ms
✅ Poll #27260 completed in 1ms
✅ Poll #27280 completed in 3ms
✅ Poll #27300 completed in 2ms
✅ Poll #27320 completed in 2ms
✅ Poll #27340 completed in 3ms
✅ Poll #27360 completed in 3ms
✅ Poll #27380 completed in 3ms
✅ Poll #27400 completed in 2ms
✅ Poll #27420 completed in 2ms
✅ Poll #27440 completed in 3ms
✅ Poll #27460 completed in 2ms
✅ Poll #27480 completed in 2ms
✅ Poll #27500 completed in 2ms
✅ Poll #27520 completed in 2ms
✅ Poll #27540 completed in 2ms
✅ Poll #27560 completed in 3ms
✅ Poll #27580 completed in 3ms
✅ Poll #27600 completed in 2ms
✅ Poll #27620 completed in 2ms
✅ Poll #27640 completed in 3ms
✅ Poll #27660 completed in 3ms
✅ Poll #27680 completed in 2ms
✅ Poll #27700 completed in 2ms
✅ Poll #27720 completed in 2ms
✅ Poll #27740 completed in 2ms
✅ Poll #27760 completed in 2ms
✅ Poll #27780 completed in 2ms
✅ Poll #27800 completed in 3ms
✅ Poll #27820 completed in 2ms
✅ Poll #27840 completed in 2ms
✅ Poll #27860 completed in 1ms
✅ Poll #27880 completed in 2ms
✅ Poll #27900 completed in 3ms
✅ Poll #27920 completed in 2ms
✅ Poll #27940 completed in 2ms
✅ Poll #27960 completed in 3ms
✅ Poll #27980 completed in 2ms
✅ Poll #28000 completed in 3ms
✅ Poll #28020 completed in 3ms
✅ Poll #28040 completed in 2ms
✅ Poll #28060 completed in 3ms
✅ Poll #28080 completed in 3ms
✅ Poll #28100 completed in 2ms
✅ Poll #28120 completed in 2ms
✅ Poll #28140 completed in 3ms
✅ Poll #28160 completed in 2ms
✅ Poll #28180 completed in 2ms
✅ Poll #28200 completed in 3ms
✅ Poll #28220 completed in 2ms
✅ Poll #28240 completed in 3ms
✅ Poll #28260 completed in 2ms
✅ Poll #28280 completed in 2ms
✅ Poll #28300 completed in 2ms
✅ Poll #28320 completed in 3ms
✅ Poll #28340 completed in 3ms
✅ Poll #28360 completed in 2ms
✅ Poll #28380 completed in 3ms
✅ Poll #28400 completed in 2ms
✅ Poll #28420 completed in 3ms
✅ Poll #28440 completed in 1ms
✅ Poll #28460 completed in 3ms
✅ Poll #28480 completed in 2ms
✅ Poll #28500 completed in 1ms
✅ Poll #28520 completed in 1ms
✅ Poll #28540 completed in 1ms
✅ Poll #28560 completed in 3ms
✅ Poll #28580 completed in 2ms
✅ Poll #28600 completed in 1ms
✅ Poll #28620 completed in 1ms
✅ Poll #28640 completed in 3ms
✅ Poll #28660 completed in 3ms
✅ Poll #28680 completed in 2ms
✅ Poll #28700 completed in 3ms
✅ Poll #28720 completed in 2ms
✅ Poll #28740 completed in 1ms
✅ Poll #28760 completed in 3ms
✅ Poll #28780 completed in 2ms
✅ Poll #28800 completed in 3ms
✅ Poll #28820 completed in 2ms
✅ Poll #28840 completed in 2ms
✅ Poll #28860 completed in 2ms
✅ Poll #28880 completed in 3ms
✅ Poll #28900 completed in 3ms
✅ Poll #28920 completed in 2ms
✅ Poll #28940 completed in 1ms
✅ Poll #28960 completed in 1ms
✅ Poll #28980 completed in 2ms
✅ Poll #29000 completed in 2ms
✅ Poll #29020 completed in 2ms
✅ Poll #29040 completed in 1ms
✅ Poll #29060 completed in 3ms
✅ Poll #29080 completed in 2ms
✅ Poll #29100 completed in 3ms
✅ Poll #29120 completed in 2ms
✅ Poll #29140 completed in 3ms
✅ Poll #29160 completed in 2ms
✅ Poll #29180 completed in 2ms
✅ Poll #29200 completed in 2ms
✅ Poll #29220 completed in 3ms
✅ Poll #29240 completed in 3ms
✅ Poll #29260 completed in 1ms
✅ Poll #29280 completed in 2ms
✅ Poll #29300 completed in 2ms
✅ Poll #29320 completed in 1ms
✅ Poll #29340 completed in 1ms
✅ Poll #29360 completed in 2ms
✅ Poll #29380 completed in 2ms
✅ Poll #29400 completed in 1ms
✅ Poll #29420 completed in 1ms
✅ Poll #29440 completed in 1ms
✅ Poll #29460 completed in 1ms
✅ Poll #29480 completed in 1ms
✅ Poll #29500 completed in 1ms
